,lat,lng
2271,42.2,22.33333
2272,42.08333,22.16667
2273,42.16987,22.30373
2274,42.10586,22.08793
2275,42.2278,22.06209
2276,41.23512,22.32312
2277,42.29028,22.0425
2278,42.24083,22.45057
2279,42.26972,22.115
2280,41.57193,20.91002
2281,42.29389,21.87694
2282,42.05,22.58333
2283,41.79306,20.83222
2284,41.51667,20.95
2285,41.98333,22.4
2286,42.08944,21.77278
2288,42.21667,22.15
2289,41.28139,20.63361
2290,41.92928,21.69195
2291,41.38905,20.74933
2292,41.45481,20.8803
2293,41.48419,21.10392
2294,41.99171,22.46445
2295,42.04202,20.99428
2296,39.52101,46.03581
2297,39.54763,46.53046
2298,38.95779,46.46449
2299,40,46.58333
2300,40.3111,44.74731
2301,40.20428,45.19209
2302,40.13068,45.25293
2303,40.56746,44.40586
2304,40.13348,45.44311
2305,40.57549,45.39769
2306,40.16754,45.2168
2307,40.05548,43.93048
2308,40.26672,44.65832
2309,40.32233,44.58331
2310,40.14172,45.27087
2311,40.25293,44.63892
2312,40.66498,45.2543
2313,40.57507,43.87231
2314,40.07637,45.25507
2315,40.27789,44.66388
2316,40.84282,44.52442
2317,40.32507,44.70007
2318,40.49748,44.7662
2319,40.96715,44.47144
2320,40.04449,43.94171
2321,40.38751,43.6167
2322,40.50848,43.82092
2323,40.33894,44.27275
2324,40.45007,44.60828
2325,40.2973,43.76672
2326,40.37793,44.6001
2327,40.86039,44.27438
2328,40.48889,44.3529
2329,40.35553,44.26392
2330,40.33069,44.07233
2331,40.05941,43.90725
2332,18.55,105.51667
2333,21.03433,106.77049
2334,9.59995,105.97193
2335,13.31722,109.26914
2336,10.21716,103.95929
2337,20.08333,105.75
2338,10,105.16667
2339,17.5,106.51667
2340,10.90682,106.7694
2341,11.94646,108.44193
2342,10.03711,105.78825
2343,20.07806,105.86028
2344,9.29414,105.72776
2345,10.5,105.16667
2346,10.89667,106.6825
2347,9.08333,105.08333
2348,21.03652,105.82684
2349,9.77605,105.46412
2350,,
2351,10.01016,105.84192
2352,10.22409,103.97156
2353,21.16596,105.55022
2354,18.0606,106.43239
2355,11.6832,108.75881
2356,11.77257,108.789
2357,11.03626,106.28251
2358,9.40821,105.85437
2359,21.41318,106.13269
2360,21.45043,106.24953
2361,21.43969,106.19022
2362,21.23724,106.10428
2363,21.11072,106.04532
2364,19.12153,105.53869
2365,19.22102,105.16252
2366,18.28713,105.97719
2367,12.45,39.76667
2368,8.01667,38.33333
2369,7.06667,35.65
2370,14.11389,38.47556
2371,12.35,37.36667
2372,7.63333,37.25
2373,7.23333,35.31667
2374,6.25,36.41667
2375,13.68333,38.88333
2376,8.48333,38.43333
2377,7.66667,37
2378,7.5,35
2379,11.6,39.76667
2380,12.5,37
2381,11,37
2382,8.53417,37.96515
2383,7.4,36.23333
2384,9.45,39.26667
2385,8.25,34.58333
2386,8.53333,34.8
2387,6.93333,37.18333
2388,10.7,37.06667
2389,4.66667,40
2390,9.36667,35.81667
2391,10.06667,34.53333
2392,7.08333,36.66667
2393,8.91667,38.65
2394,11.95,36.86667
2395,11.25,36.75
2396,11.5,38.5
2397,11,35.5
2398,7.83333,34.5
2399,8,39
2400,14.16667,38.83333
2401,6.05862,36.7273
2402,-2.93028,-41.2725
2403,-6.16667,-40.53333
2404,-7.17968,-39.78451
2405,-6.1,-39.06667
2406,-7.59509,-39.07443
2407,-3.1874,-39.40554
2408,-7.23707,-39.11196
2409,-3.99581,-38.72969
2410,-4.76944,-39.47972
2411,-4.53333,-38.75
2412,-7.14669,-39.24697
2413,-7.63821,-39.24037
2414,-6.16478,-40.30931
2415,-3.49444,-39.57861
2416,-3.71722,-38.54306
2417,-7.14714,-39.47132
2418,-2.89556,-40.83778
2419,-5,-39.5
2420,-3.9,-38.33333
2421,-4.4623,-38.92072
2422,-4.20419,-38.93915
2423,-5.06667,-39.63333
2424,-3.31056,-39.515
2425,-7.43604,-39.35273
2426,-3.98333,-38.63333
2427,-7.38738,-40.21606
2428,-5.95535,-43.63105
2429,-4.41898,-39.04818
2431,-3.72271,-38.52465
2432,-4.12964,-38.84258
2433,-4.61918,-38.9313
2434,-4.87622,-39.47587
2435,-7.08567,-39.67195
2436,39.76389,45.33239
2437,39.38611,46.24451
2438,39.37454,46.25803
2439,39.52101,46.03581
2440,39.56499,45.99861
2441,38.90292,46.24458
2442,39.50568,46.4361
2443,39.47383,46.35963
2444,39.84168,45.66949
2445,39.51111,46.34168
2446,39.38117,46.03084
2447,39.96144,44.54447
2448,39.87231,45.3501
2449,39.71668,45.18329
2450,39.91667,44.83333
2451,39.33333,46.25
2452,39.75,45.41667
2453,39.70831,45.28748
2454,40.18111,44.51361
2455,40.5473,44.94171
2456,41.08836,44.66679
2457,40.80456,44.4939
2458,40.7942,43.84528
2459,40.96715,44.47144
2460,40.15636,44.79686
2461,40.01667,44.45
2462,40.11931,44.73442
2463,40.01984,44.58376
2464,40.7417,44.8501
2465,41.09559,44.7113
2466,40.01927,44.91313
2467,40.41667,44.75
2468,41,44.5
2469,39.87833,44.57623
2470,4.88333,38.08333
2471,8.78333,38.71667
2472,7.2,38.6
2473,7.13333,40
2474,9.08333,36.55
2475,7.68333,39.25
2476,8.55,39.26667
2477,,
2478,8.3,35.58333
2479,4.05,38.3
2480,7.66667,37
2481,9.66667,38.75
2482,9.83333,36.3
2483,8.3443,36.08654
2484,9.44778,42.34306
2485,9.39927,39.27024
2486,8.6,40.25
2487,6.98333,39.18333
2488,9.9,38.63333
2489,8.7,38.61667
2490,7.95,39.13333
2491,7.5,39.5
2492,9.66915,38.8124
2493,9.13948,37.85016
2494,8.60917,38.23534
2495,8.21353,38.84809
2496,9.51928,36.75762
2497,4.94952,38.20915
2498,8.27526,35.75596
2499,9.17283,35.05279
2500,8.67245,40.84885
2501,8.70114,42.00241
2502,6.92193,40.45258
2503,5.588,39.067
2504,42.8,20.98333
2505,42.33333,21.36667
2506,42.36667,21.13333
2507,42.35,20.85
2508,42.73333,20.78333
2509,42.23333,20.73333
2510,42.7,21.28333
2511,42.9,21.2
2512,42.65968,20.28997
2513,42.38333,20.61667
2514,42.68694,21.07028
2515,42.6,21.61667
2516,42.58333,20.6
2517,42.2,21.25
2518,42.76667,20.48333
2519,42.46667,21.45
2520,42.62833,20.89389
2521,42,20.65
2522,42.5391,20.28816
2523,42.38028,20.43083
2524,42.62083,21.03972
2525,42.23333,21
2526,42.41667,21.01667
2527,42.56667,21.4
2528,42.48861,20.74667
2529,42.91667,20.63333
2530,42.98271,20.77523
2531,42.57389,21.15167
2532,42.13886,21.26571
2533,42.50529,20.21261
2534,42.3446,21.39373
2535,42.32611,20.72742
2536,42.40848,21.47737
2537,42.50741,21.60231
2538,15.25,-87.16667
2539,15.23,-87.23
2540,15.18333,-84.61667
2541,15.32456,-88.04359
2542,14.15438,-87.01844
2543,15.8263,-85.94644
2544,15.58904,-85.95057
2545,14.76903,-88.79044
2546,15.01086,-87.82888
2547,15.5142,-88.07891
2548,15.37279,-87.90167
2549,15.1145,-83.93056
2550,15.21,-87.95
2551,15.265,-87.96667
2552,15.65873,-88.12868
2553,14.83333,-86
2554,15.47368,-86.62377
2555,14.55,-86.3
2556,15.25,-84.33333
2557,14.25,-87.16667
2558,15.42762,-87.77396
2559,14.08333,-86.5
2560,14.09,-86.37
2561,15.41667,-88
2562,14.91667,-88.91667
2563,14.58333,-87.66667
2564,15.75,-85.66667
2565,13.33333,-87.08333
2566,13.28261,-87.20119
2567,15.64,-87.92
2568,14.14975,-87.24806
2569,15.46,-87.88
2570,15.79,-87.849
2571,19.25,104.91667
2572,20.23333,105.9
2574,22.11667,105.25
2575,10.1,106
2576,21.75,104.58333
2577,22.3,104.16667
2578,10.4,106.3
2579,16.33333,107.58333
2580,20.5,106.36667
2581,11.33333,106.16667
2582,21.16667,104
2583,16.75,107
2584,15,108.66667
2585,17.5,106.33333
2586,13.16667,109.08333
2587,10.7,106.16667
2588,21.83333,106.58333
2589,11.66667,108.08333
2590,10,105.16667
2591,12.33333,109
2592,18.33333,105.75
2593,10.11667,105.5
2594,20.8,106.66667
2595,12.75,108.25
2596,22.75,106.08333
2597,10.16667,106.5
2598,10.5,105.16667
2599,21.1,106.1
2600,21.33333,106.43333
2601,21.66667,105.83333
2602,20.25,106.25
2603,20.53333,105.96667
2604,14.00776,0.75306
2605,13.8572,2.0143
2606,15.8969,5.7985
2607,14.97089,8.88786
2608,16,5.5
2609,14.31641,2.08597
2610,14.24953,13.10921
2611,13.70727,9.15013
2612,13.95532,7.67122
2613,13.21139,12.0241
2614,12.99826,8.90991
2615,14.1,6.43333
2616,14.45692,2.29082
2617,14.7551,5.7749
2618,12.87891,3.68609
2619,13.6576,6.69567
2620,13.9835,10.27035
2621,14.72895,0.67432
2622,14.3521,3.3168
2623,13.2,3.6
2624,13.6403,4.02649
2625,16,13.5
2626,13.89108,6.22584
2627,14.42293,6.04278
2628,13.88772,8.72404
2629,13.13333,3
2630,14.33333,2.08333
2631,13.52139,2.10528
2632,13.576,2.452
2633,18.83409,7.43327
2634,17.43293,7.89321
2635,13.28253,7.15495
2636,15.41618,6.16975
2637,35.37833,117.07889
2638,36.00222,119.43194
2639,37.76722,118.09944
2640,35.88417,118.5725
2641,35.89,117.56472
2642,35.73917,119.25806
2643,37.94278,117.81056
2644,36.62583,119.0625
2645,36.07111,117.00417
2646,35.65139,117.31306
2647,36.9925,121.54083
2648,35.60528,119.17611
2649,35.62111,116.96528
2650,36.66333,118.4575
2651,35.73917,118.01167
2652,37.66806,118.44167
2653,36.2825,117.66528
2654,37.60194,118.74639
2655,35.44583,116.30111
2656,37.37778,117.62944
2657,36.35583,119.68222
2658,35.97472,116.34139
2659,36.83583,119.455
2660,37.605,117.83639
2661,37.466,117.93
2662,36.29667,119.1775
2663,35.91222,116.31167
2664,36.15028,117.59361
2665,37.91528,118.62833
2666,36.77556,119.14444
2667,35.45306,119.42472
2668,35.05099,118.34028
2669,-17,37
2670,-15.5,33
2671,-19.2,34.8
2672,-17.44667,37.69917
2673,-13,36.7
2674,-13.77528,37.36167
2675,-15,39
2676,-15.12842,39.09403
2677,-14.91694,40.30222
2678,-15.57056,40.41167
2679,-14.65583,38.89083
2680,-25.5,32.33333
2681,-19,33.5
2682,-15.17611,37.74
2683,-13.67167,35.58861
2684,-23,34.5
2685,-15.24667,37.41944
2686,-16.145,38.37111
2687,-12.5,39.4
2688,-15.64932,37.66384
2689,-14.79472,36.85389
2690,-15.98139,37.53528
2691,-16.32833,36.98556
2692,-15.69167,38.15833
2693,-16.14,37.38472
2694,-14.79377,37.40922
2695,-15.01897,38.21248
2696,-14.49321,38.92905
2697,-15.46358,36.98167
2698,-14.38646,38.34915
2699,-16.14411,38.36752
2700,-16.83683,36.9871
2701,-17.70094,48.91937
2702,-13.89408,48.84041
2703,-13.39917,48.31833
2704,-18.66667,44.75139
2705,-16.46667,45.33333
2706,-18.83473,48.45881
2707,-15.30028,50.0525
2708,-18.29913,48.64346
2709,-13.07278,48.91472
2710,-24.60083,46.69944
2711,-12.78765,49.53007
2712,-18.16666,47.28334
2713,-16.76468,49.22849
2714,-16.08333,45.23333
2715,-18.6667,44.75
2717,-21.65428,47.39547
2718,-22.33754,43.35097
2719,-22.55833,45.4
2720,-15.23409,49.437
2721,-18.18149,48.90015
2722,-14.01936,48.35907
2723,-18.93884,48.43374
2724,-15.49339,49.76772
2725,-23.70725,47.09719
2726,-12.60248,49.15386
2727,-12.45228,49.19296
2728,-12.23769,49.01357
2729,-21.36788,47.39025
2730,-14.06465,47.75002
2731,-17.61237,48.77947
2732,-22.84173,44.68178
2733,-7,-76.83333
2734,-4,-74.5
2735,-6.33333,-80
2736,-9.5,-76
2737,-8.93139,-76.11315
2738,-5,-78.23333
2739,-15,-70
2740,-12.59331,-69.18913
2741,-15.36693,-74.70686
2742,-10,-75.25
2743,-10.5,-75.25
2744,-15.56505,-74.04448
2745,-12,-70.25
2746,-13,-72.25
2747,-16,-72.25
2748,-10.69503,-75.37358
2749,-15.44804,-70.18589
2750,-12.97674,-69.93884
2751,-8.27741,-76.54623
2752,-10.96543,-70.64992
2753,-6.38686,-77.94353
2754,-5.76812,-77.17
2755,-3.7823,-73.43284
2756,-15.905,-70.06368
2757,-5.85167,-76.09002
2758,-16.62015,-69.08028
2759,-16.40666,-71.53846
2760,-13.49187,-71.98738
2761,-6.78301,-79.82587
2762,-6.49657,-77.9608
2763,-6.49414,-76.36967
2764,15.82562,-87.92968
2765,15.23,-87.23
2766,15.32456,-88.04359
2767,15.58904,-85.95057
2768,15.7,-87.58
2769,14.41393,-87.06941
2770,14.63438,-87.84551
2771,14.76903,-88.79044
2772,15.01086,-87.82888
2773,14.9,-88.16
2774,15.5142,-88.07891
2775,15.37279,-87.90167
2776,13.45149,-87.40743
2777,16.34098,-86.53763
2778,15.21,-87.95
2779,15.265,-87.96667
2780,15.47368,-86.62377
2781,15.08,-88.69
2782,13.52209,-87.52477
2783,14.31762,-87.74571
2784,15.43333,-87.91667
2785,14.55,-86.3
2786,15.42762,-87.77396
2787,13.85381,-86.53094
2788,14.09,-86.37
2789,14.48412,-87.6006
2790,13.28261,-87.20119
2791,15.64,-87.92
2792,14.14975,-87.24806
2793,14.60384,-85.54261
2794,15.79,-87.849
2795,48.86385,34.0685
2796,49.83333,35.58333
2797,49.83597,35.61223
2798,49.55342,25.58918
2799,49.79402,35.51226
2800,49.47705,33.81866
2801,49.59373,34.54073
2802,50.25166,35.51384
2803,49.67252,36.36624
2804,46.96591,31.9974
2805,49.83826,24.02324
2806,50.01625,32.99694
2807,50.45466,30.5238
2808,49.60627,34.76639
2809,50.40966,29.89024
2810,49.5595,34.59855
2811,48.5132,32.2597
2812,46.65581,32.6178
2813,49.5,36.5
2814,49.98081,36.25272
2815,49.71043,35.16571
2816,50.35269,30.95501
2817,52.01194,32.74778
2818,49.8125,23.95611
2819,49.96054,35.84182
2820,49.91882,35.76753
2821,49.78974,35.47269
2822,49.7175,35.15635
2823,49.83707,35.29863
2824,46.25078,27.73866
2825,47.07509,27.42151
2826,46.45742,28.21799
2827,46.5,27.75
2828,45,28.83333
2829,45.14822,27.89059
2830,,
2831,44.88885,27.79614
2832,46.44541,27.46214
2833,46.33546,27.5536
2834,44.91052,28.1464
2835,43.7543,24.36775
2836,44.33333,24.5
2837,44.66667,22.83333
2838,43.87966,23.68954
2839,44.7083,22.67003
2840,44.91928,27.64433
2841,45.11446,27.50205
2842,44.54565,22.77675
2843,44.41717,23.37842
2844,45.75,27.75
2845,46.2937,28.10324
2846,44.16667,23.75
2847,44.84533,28.13218
2848,43.78047,24.08653
2849,45.08333,27.66667
2850,45.93008,27.97963
2851,46.34406,27.82091
2852,46.33768,27.67905
2853,7.95,125
2854,17.61667,121.75
2855,10.91639,122.66972
2856,8.04556,124.93889
2857,9.65,125.95
2858,10.03333,126.03333
2860,9.93861,126.00372
2861,10.92957,122.63187
2862,9.86667,126.06667
2863,17.68333,121.98333
2864,17.63082,121.76062
2865,10.99627,122.42009
2866,10.95,122.63333
2867,9.78845,126.13213
2868,10.81667,122.71667
2869,9.85838,125.99544
2870,9.76667,126.05
2871,10.95,122.63333
2872,10.93333,122.65
2873,11.13333,122.5
2874,10,126.06667
2875,11.06667,122.88333
2876,,
2877,8.13989,125.14225
2878,9.86536,126.03722
2879,17.70327,121.82375
2880,32.1346,111.30591
2881,31.06251,113.76545
2882,30.421,112.8919
2883,30.92689,113.92221
2884,30.3708,113.44294
2885,29.84347,114.32201
2886,32.0422,112.14479
2887,30.72619,114.38946
2888,31.83333,110.23333
2889,31.86219,111.83732
2890,32.00411,112.67493
2891,30.05772,114.05113
2892,30.65,113.76667
2893,32.54278,111.50861
2894,29.87832,113.62506
2895,31.76986,121.04664
2896,31.2575,113.67833
2897,30.40506,114.36591
2898,31.86761,113.36664
2899,31.70308,112.75403
2900,30.36859,112.19944
2901,32.35116,111.64975
2902,31.19326,111.66888
2903,30.06083,115.76096
2904,30.24368,115.9116
2905,30.65888,113.15369
2906,30.66614,114.25149
2907,20.43389,106.17729
2908,20.8,106.66667
2909,10.03711,105.78825
2910,10.7725,106.69854
2911,10.78226,106.75984
2912,10.78345,106.69133
2913,10.75776,106.70601
2914,10.75484,106.66778
2915,10.7431,106.63502
2916,10.73278,106.7291
2917,10.72701,106.63717
2918,10.82006,106.82348
2919,10.77421,106.66674
2920,10.76255,106.64571
2921,10.87138,106.6556
2922,10.80116,106.67793
2923,10.80772,106.65377
2924,10.80491,106.70451
2925,10.83592,106.67197
2926,10.85142,106.74727
2927,10.70326,106.56508
2928,20.84648,106.67364
2929,20.8577,106.70172
2930,20.80585,106.63612
2931,20.87274,106.5875
2932,20.86911,106.65703
2933,47.21079,27.80047
2934,47.41239,28.99034
2935,47.39647,28.04809
2936,47.16769,28.13225
2937,47.3058,28.34709
2938,47.1976,28.24017
2939,47.31778,27.87192
2940,46.88707,28.69128
2941,47.25509,28.76891
2942,47.41667,28.83333
2943,47.36686,28.28327
2944,47.22084,29.06045
2945,47.08333,28.16667
2946,47.15861,29.03065
2947,46.83333,28.83333
2948,46.86549,28.76235
2949,47.39467,28.17313
2950,47.37009,27.99784
2951,47.22139,29.00194
2952,47.32439,28.22134
2953,47.22715,28.94143
2954,46.8254,28.87427
2955,47.2556,28.30987
2956,47.20801,28.0643
2957,47.29945,28.23606
2958,15.33818,-12.82479
2959,16.60175,-15.34866
2960,16.51378,-15.80503
2961,16.2727,-13.76323
2962,16.42361,-13.14087
2963,16.89639,-15.75611
2964,16.14497,-13.79258
2965,15.50915,-12.85005
2966,16.40684,-14.05658
2967,16.20982,-13.2389
2968,16.21584,-13.14493
2969,16.05956,-13.37924
2970,15.56864,-13.0623
2971,16.68294,-14.70031
2972,16.42213,-12.96346
2973,16.59153,-14.26309
2974,15.67668,-12.74398
2975,16.24013,-13.72224
2976,17.0308,-15.7615
2977,16.585,-15.72
2978,17.141,-15.659
2979,15.54037,-12.82886
2980,15.99531,-12.52621
2981,16.44431,-12.96241
2982,16.655,-16.01
2983,16.16667,107.83333
2984,13.81667,107.88333
2985,13.77648,109.22367
2986,13.98333,108
2987,13.98333,108.15
2988,13.83333,107.68333
2989,13.75,108.25
2990,14.1,109.05
2991,14.16667,109
2992,13.22879,108.75191
2993,13.95,108.65
2994,13.78454,107.6697
2995,13.59976,107.81099
2996,13.9284,108.30246
2997,13.94306,108.87999
2998,13.99501,108.11207
2999,14.0659,108.14204
3000,13.92068,108.61183
3001,13.77532,108.52558
3003,13.75684,107.88624
3004,13.80507,107.6961
3005,14.03886,108.25011
3006,13.94771,108.84576
3007,-12.03333,-76.93333
3008,-12.04541,-76.95764
3009,-12.03333,-77.08333
3010,-12.07674,-76.99435
3011,-12.02581,-77.03237
3012,-12,-76.83333
3013,-12.06334,-77.01877
3014,-12.06795,-77.11643
3015,-11.9547,-76.71628
3016,-12.02189,-77.11432
3017,-12.0776,-77.04669
3018,-12.04263,-76.98901
3019,-12.05139,-77.125
3020,-12.01667,-77.11667
3021,-12.05693,-77.10931
3022,-12.05,-76.96667
3023,-11.79639,-76.36056
3024,-11.87361,-77.10212
3025,-13.03621,-76.33059
3026,-12.05916,-77.05059
3027,-12.04288,-77.09043
3028,-12.01674,-77.12113
3029,-11.97692,-76.97989
3030,-12.07724,-77.03099
3031,4.74851,-6.6363
3032,5.25677,-3.96299
3033,7.41251,-7.55383
3034,5.29716,-3.96753
3035,9.45803,-5.62961
3036,6.95943,-7.7169
3037,5.83739,-5.35723
3038,6.87735,-6.45022
3039,5.33507,-4.0039
3040,9.26927,-2.9951
3041,7.69385,-5.03031
3042,8.0402,-2.80003
3043,5.34905,-3.95187
3044,6.10694,-3.86194
3045,5.41613,-4.0159
3046,5.30966,-4.01266
3047,6.72972,-3.49639
3048,5.3235,-3.95628
3049,7.96111,-6.67306
3050,,
3051,5.499,-3.88158
3052,5.36036,-3.88996
3053,5.37477,-4.08669
3054,5.35721,-4.05542
3055,34.68833,113.55417
3056,39.84757,116.27227
3057,34.68361,113.5325
3058,34.7275,113.66056
3059,34.81756,113.73921
3060,24.8479,103.13447
3061,32.43015,121.09311
3062,19.86539,110.22912
3063,29.38263,105.49017
3064,24.67284,118.17317
3065,32.9501,112.943
3066,34.3194,117.186
3067,33.4871,115.191
3068,28.60307,103.93022
3069,35.99543,115.9261
3070,35.83496,115.16801
3071,23.1934,109.447
3072,24.6255,97.9063
3073,23.8942,105.621
3074,30.225,100.993
3075,28.50743,112.00712
3076,34.6897,112.63484
3077,25.0204,118.93183
3078,-1.25367,34.47596
3079,-2.51667,32.9
3080,-1.84608,33.58961
3081,-1.16667,36.8
3082,-4.02,39.66667
3083,1.71667,35.35
3084,4.26996,35.75143
3085,4.20771,34.35378
3086,2.38116,35.65123
3087,2.60488,35.65127
3088,3.11988,35.59642
3089,1.01572,35.00622
3090,4.02687,34.15798
3091,0.52036,35.26993
3092,3.27833,32.88667
3093,2.77457,32.29899
3094,4.39989,33.05922
3095,4.77222,33.59139
3096,12.15,24.45
3097,3.77159,34.6229
3098,0.32467,32.5747
3099,4.40499,34.28438
3100,0.60059,35.14745
3101,-27.46056,-58.98389
3102,-34.61315,-58.37723
3103,-27,-65.5
3104,-27.49362,-64.85972
3105,-28.00748,-63.74401
3106,-27.79511,-64.26149
3107,-31.64881,-60.70868
3108,-24.30921,-64.66253
3109,-24.23127,-64.86614
3110,-31,-69
3111,-24.7859,-65.41166
3112,-25.91667,-64.83333
3113,-33.16667,-60.75
3114,-23.31644,-64.21826
3115,-24.53082,-65.07546
3116,-24.25647,-65.21163
3117,-27.73348,-64.24278
3118,-23,-66
3119,-24.38682,-65.26177
3120,-24.06842,-64.80531
3121,-31.03333,-64.11667
3122,-24.3,-64.93333
3123,-23.15278,-64.32917
3124,5.85397,7.09906
3125,5.82526,7.10878
3126,5.1395,8.2116
3127,6.42707,7.40583
3128,5.5,7.16667
3129,5.07632,8.34989
3130,6.42336,7.44476
3131,6.19018,5.36999
3132,5.75,8.5
3133,7.06756,6.2636
3134,6.33333,7
3135,5.54131,7.50589
3136,5.53414,7.45573
3137,6.37428,7.30213
3138,6.19031,6.99357
3139,5.41667,7.5
3140,6.5,6
3141,6.5,7.5
3142,6.25,8.08333
3143,5.41315,7.5387
3144,5.62482,6.95672
3146,-5.37352,-48.70205
3147,-15.78945,-47.81456
3148,-18,-44
3149,-15.48866,-44.35988
3150,-15.75,-47.83333
3151,-15.77972,-47.92972
3152,-13.255,-43.41806
3153,-12,-42
3154,-10.5,-48
3155,-11.4423,-52.13916
3156,-8.15433,-49.6035
3157,-6.2136,-48.71721
3158,-5.443,-48.74932
3159,-8.91352,-49.40915
3160,-9.39679,-40.23381
3161,-9.54115,-42.36956
3162,-26.73625,-48.88531
3163,-26.66961,-50.0134
3164,-15.3477,-52.48365
3165,-15.76613,-48.28611
3166,-15.94743,-52.08069
3167,-14.8102,-50.94501
3168,5.53333,12.31667
3169,7.36667,12.65
3170,8.4022,14.1698
3171,5.2794,9.9787
3172,9.3839,13.50231
3173,5.5,10.66667
3174,4.01667,11.38333
3175,8.5,14
3176,7.32765,13.58472
3177,6.51667,14.3
3178,6.46667,11.55
3179,5.95,11.21667
3180,9.05828,13.66605
3181,5.6486,10.60787
3182,9.9333,13.94671
3183,4.75,11.83333
3184,6,12.5
3185,4.28333,11.65
3186,5.14079,10.52535
3187,6.83333,13.25
3188,6.5,13.26667
3189,9.96859,13.61834
3190,11,20.5
3191,13.5,21.25
3192,15,21.5
3193,9.5,16.5
3194,9.3333,18.5
3195,10,15.83
3196,8.25,16.42
3197,8.7529,15.87236
3198,13.5,14.5
3199,15,15
3200,11.5,18.5
3201,11.34,16.25
3202,14,19
3203,18.25,18.5
3204,12.66667,16.16667
3205,8.32941,17.91567
3206,9.33,14.75
3207,12.11666,15.06666
3208,14.66667,16.91667
3209,18.16667,22.16667
3210,12.25,21.5
3211,20.33333,16.66667
3212,11.56245,104.91601
3213,10.58838,103.94647
3214,11.91178,105.65821
3215,12.07244,106.42078
3216,12.0571,105.07378
3217,10.71714,103.81584
3218,11.8639,105.63303
3219,11.98333,105.46667
3220,11.49836,104.66546
3221,12.07527,105.07429
3222,11.84281,105.86996
3223,12.09814,105.02954
3224,11.8639,105.73887
3225,10.57715,104.50943
3226,13.63886,103.20263
3227,12.21667,105.23333
3228,11.82883,106.18206
3229,12.66667,106.08333
3230,10.61041,104.18145
3231,12.05,105.25
3232,10.66667,103.75
3233,11.98,105.65
3234,-9.75,-73.5
3235,-3.83333,-80.5
3236,-7,-76.83333
3237,-5,-80.33333
3238,-4,-74.5
3239,-6.33333,-80
3240,-8,-78.5
3241,-9.5,-76
3242,-6.25,-78.83333
3243,-9.5,-77.75
3244,-5,-78.23333
3245,-15,-70
3246,-10.5,-75.25
3247,-12,-70.25
3248,-11.85,-76.45
3249,-11.5,-75
3250,-13,-75
3251,-13,-72.25
3252,-12.05139,-77.125
3253,-14,-74.25
3254,-16,-72.25
3255,-14,-73
3256,-22.12612,-41.85341
3257,-21.64148,-42.12753
3258,-21.1232,-41.68379
3259,-21.50807,-41.94894
3260,-22.22429,-41.61306
3261,-21.67744,-41.45533
3262,-21.51166,-41.46121
3263,-21.38401,-41.66728
3264,-21.77006,-42.07488
3265,-21.21513,-41.92932
3266,-21.23762,-42.13269
3267,-22.30804,-42.01215
3268,-21.37442,-42.15048
3269,-21.03082,-41.93799
3270,-20.89713,-41.94962
3271,-22.09574,-41.39137
3272,-21.57245,-42.2109
3273,-21.38002,-41.14905
3274,-21.71632,-41.78913
3275,-21.73664,-41.09546
3276,-21.37831,-41.95256
3277,-20.89839,-41.81982
3278,13.5,39
3279,7.06667,35.65
3280,8.05,35.16667
3281,12.35,37.36667
3282,7.63333,37.25
3283,8.48333,38.43333
3284,11.6,39.76667
3285,8.53417,37.96515
3286,7.4,36.23333
3287,9.45,39.26667
3289,10.7,37.06667
3290,10.06667,34.53333
3291,8.91667,38.65
3292,11.95,36.86667
3293,11.5,38.5
3294,11,35.5
3295,7.83333,34.5
3296,8,39
3297,14.16667,38.83333
3298,6.05862,36.7273
3299,-6.65,39.21667
3300,-6.73333,39.23333
3301,-6.8,39.18
3302,-6.83523,39.19597
3303,-6.87632,39.20179
3304,-6.82956,39.24408
3305,-6.8765,39.14887
3306,-6.82577,39.2587
3307,-6.81389,39.27252
3308,-6.81816,39.27475
3309,-6.82534,39.30822
3310,-6.81652,39.24481
3311,-6.78275,39.26926
3312,-6.81374,39.28428
3313,-6.80841,39.29072
3314,-6.8969,39.2636
3315,-6.81715,39.26448
3316,-6.82654,39.22495
3317,-6.84848,39.255
3318,-6.7826,39.20183
3319,-6.79998,39.16908
3320,19.25,104.91667
3321,9.46786,105.3004
3322,22.3,104.16667
3323,18.67337,105.69232
3324,20.54531,105.91221
3325,22.48556,103.97066
3326,22.46667,103.95
3327,22.4819,103.98224
3328,22.63333,103.15
3329,22.5,103.96667
3330,20.53333,105.96667
3331,18.6665,105.65882
3332,22.41966,104.02018
3333,20.23001,106.46519
3334,21.02278,105.84592
3335,18.71028,105.61715
3336,22.6987,104.28755
3337,22.55022,103.90114
3338,22.50328,103.96856
3339,22.51133,103.9447
3340,18.84727,105.36163
3341,8,38.83333
3342,13.21667,38.06667
3343,8.78333,38.71667
3344,7.48333,38.53333
3345,9.33333,38.93333
3346,7.6,38.71667
3347,7.63333,38.7
3348,8.46667,39.15
3349,6.98333,39.18333
3350,9.21667,38.5
3351,8.98333,38.23333
3352,6.91667,39.73333
3353,8.7,38.61667
3354,7.06205,38.47635
3355,6.03333,37.55
3356,8.3,38.95
3357,9.02497,38.74689
3358,6.33333,37.83333
3359,5,37
3360,8.43442,39.0308
3361,7.3333,38.6667
3362,4,97
3363,-7.8008,110.34393
